     1008	2012-05-21 14:16:31	1	0	0	0
       29	2012-05-21 14:19:15	1	0	1	0
     1016	2012-05-21 14:25:01	1	0	0	0
       24	2012-05-21 14:25:07	1	0	0	0
        4	2012-05-21 14:25:11	1	0	1	0
     1011	2012-05-21 14:26:07	1	0	0	0
     1025	2012-05-21 14:26:19	1	0	1	0
       18	2012-05-21 14:38:31	1	0	1	0
       14	2012-05-21 14:39:11	1	0	0	0
     1015	2012-05-21 14:51:16	1	0	0	0
        5	2012-05-21 14:51:21	1	0	0	0
     1001	2012-05-21 14:51:39	1	0	0	0
     1021	2012-05-21 14:55:53	1	0	0	0
        4	2012-05-21 15:06:36	1	0	1	0
       24	2012-05-21 15:14:21	1	0	0	0
     1016	2012-05-21 15:18:08	1	0	0	0
       18	2012-05-21 15:18:40	1	0	1	0
     1025	2012-05-21 15:25:38	1	0	1	0
       14	2012-05-21 15:30:29	1	0	0	0
       12	2012-05-21 17:20:44	1	0	0	0
     1018	2012-05-21 17:23:04	1	0	0	0
        7	2012-05-21 17:51:15	1	0	1	0
     1008	2012-05-21 17:52:15	1	0	0	0
     1000	2012-05-21 17:55:37	1	0	0	0
       20	2012-05-21 18:02:24	1	0	0	0
     1007	2012-05-21 18:13:21	1	0	0	0
     1026	2012-05-21 18:23:57	1	0	1	0
       29	2012-05-21 18:38:58	1	0	1	0
       15	2012-05-21 18:40:07	1	0	0	0
     1022	2012-05-21 18:43:13	1	0	0	0
     1015	2012-05-21 19:12:59	1	0	0	0
     1001	2012-05-21 19:28:41	1	0	0	0
        5	2012-05-21 19:28:47	1	0	0	0
     1021	2012-05-21 19:28:57	1	0	0	0
       14	2012-05-21 19:29:10	1	0	0	0
        4	2012-05-21 19:35:21	1	0	1	0
     1016	2012-05-21 19:36:10	1	0	0	0
       24	2012-05-21 19:36:27	1	0	0	0
     1025	2012-05-21 19:36:32	1	0	1	0
     1011	2012-05-21 19:36:40	1	0	0	0
     1002	2012-05-21 19:49:29	1	0	0	0
       25	2012-05-21 19:59:02	1	0	1	0
       18	2012-05-21 20:17:47	1	0	1	0
       27	2012-05-21 21:26:15	1	0	1	0
       25	2012-05-22 07:01:51	1	0	1	0
     1022	2012-05-22 07:57:12	1	0	0	0
        7	2012-05-22 08:02:41	1	0	1	0
     1008	2012-05-22 08:02:48	1	0	0	0
     1016	2012-05-22 08:02:55	1	0	0	0
        1	2012-05-22 08:04:36	1	0	1	0
       27	2012-05-22 08:04:52	1	0	1	0
     1000	2012-05-22 08:08:00	1	0	0	0
       16	2012-05-22 08:15:53	1	0	0	0
     1011	2012-05-22 08:16:35	1	0	0	0
        8	2012-05-22 08:16:57	1	0	0	0
        3	2012-05-22 08:17:27	1	0	1	0
     1018	2012-05-22 08:18:31	1	0	0	0
       20	2012-05-22 08:19:27	1	0	0	0
       14	2012-05-22 08:19:59	1	0	0	0
     1001	2012-05-22 08:20:50	1	0	0	0
        4	2012-05-22 08:21:28	1	0	1	0
     1026	2012-05-22 08:23:06	1	0	1	0
     1021	2012-05-22 08:24:46	1	0	0	0
        5	2012-05-22 08:26:57	1	0	0	0
       18	2012-05-22 08:27:23	1	0	1	0
     1007	2012-05-22 08:29:27	1	0	0	0
     1025	2012-05-22 08:30:52	1	0	1	0
     1002	2012-05-22 08:31:12	1	0	0	0
       15	2012-05-22 08:33:54	1	0	0	0
       24	2012-05-22 08:40:09	1	0	0	0
       29	2012-05-22 08:40:13	1	0	1	0
     1015	2012-05-22 08:43:01	1	0	0	0
       19	2012-05-22 08:50:26	1	0	1	0
       12	2012-05-22 09:11:19	1	0	0	0
       20	2012-05-22 12:36:31	1	0	0	0
     1008	2012-05-22 12:36:48	1	0	0	0
        7	2012-05-22 12:36:57	1	0	1	0
       12	2012-05-22 12:37:08	1	0	0	0
     1002	2012-05-22 12:37:19	1	0	0	0
       29	2012-05-22 12:37:34	1	0	1	0
       15	2012-05-22 12:37:55	1	0	0	0
        7	2012-05-22 12:51:24	1	0	1	0
       20	2012-05-22 12:54:08	1	0	0	0
       29	2012-05-22 13:03:35	1	0	1	0
        5	2012-05-22 13:07:20	1	0	0	0
       14	2012-05-22 13:07:30	1	0	0	0
     1001	2012-05-22 13:07:37	1	0	0	0
     1021	2012-05-22 13:07:43	1	0	0	0
     1015	2012-05-22 13:22:25	1	0	0	0
     1008	2012-05-22 13:35:47	1	0	0	0
       15	2012-05-22 13:36:09	1	0	0	0
       12	2012-05-22 13:37:50	1	0	0	0
       24	2012-05-22 13:42:56	1	0	0	0
        4	2012-05-22 13:43:29	1	0	1	0
       18	2012-05-22 13:43:35	1	0	1	0
     1026	2012-05-22 13:44:13	1	0	1	0
     1016	2012-05-22 13:44:20	1	0	0	0
     1025	2012-05-22 13:45:08	1	0	1	0
     1011	2012-05-22 13:46:02	1	0	0	0
       16	2012-05-22 13:49:03	1	0	0	0
       14	2012-05-22 13:57:45	1	0	0	0
       16	2012-05-22 14:03:11	1	0	0	0
     1026	2012-05-22 14:09:45	1	0	1	0
        5	2012-05-22 14:12:55	1	0	0	0
     1021	2012-05-22 14:13:26	1	0	0	0
     1015	2012-05-22 14:13:33	1	0	0	0
       18	2012-05-22 14:21:01	1	0	1	0
        4	2012-05-22 14:32:04	1	0	1	0
     1016	2012-05-22 14:32:26	1	0	0	0
     1025	2012-05-22 14:33:10	1	0	1	0
       24	2012-05-22 14:38:45	1	0	0	0
       12	2012-05-22 16:47:48	1	0	0	0
     1018	2012-05-22 17:04:59	1	0	0	0
     1007	2012-05-22 17:52:29	1	0	0	0
     1000	2012-05-22 17:57:54	1	0	0	0
        7	2012-05-22 17:58:22	1	0	1	0
     1008	2012-05-22 17:59:32	1	0	0	0
       20	2012-05-22 18:00:16	1	0	0	0
       29	2012-05-22 18:09:01	1	0	1	0
       16	2012-05-22 18:19:52	1	0	0	0
     1015	2012-05-22 18:21:30	1	0	0	0
       14	2012-05-22 18:24:03	1	0	0	0
     1026	2012-05-22 18:27:23	1	0	1	0
        5	2012-05-22 18:37:24	1	0	0	0
     1021	2012-05-22 18:37:35	1	0	0	0
     1001	2012-05-22 18:37:51	1	0	0	0
       15	2012-05-22 18:38:31	1	0	0	0
     1022	2012-05-22 19:09:58	1	0	0	0
       27	2012-05-22 19:12:07	1	0	1	0
     1016	2012-05-22 19:20:15	1	0	0	0
     1011	2012-05-22 19:22:23	1	0	0	0
     1025	2012-05-22 19:22:28	1	0	1	0
       24	2012-05-22 19:22:34	1	0	0	0
     1002	2012-05-22 19:27:21	1	0	0	0
        4	2012-05-22 19:27:32	1	0	1	0
       24	2012-05-22 19:29:45	1	0	0	0
       18	2012-05-22 20:08:40	1	0	1	0
     1008	2012-05-23 08:01:53	1	0	0	0
        7	2012-05-23 08:05:20	1	0	1	0
        8	2012-05-23 08:07:04	1	0	0	0
     1026	2012-05-23 08:09:47	1	0	1	0
     1016	2012-05-23 08:10:01	1	0	0	0
     1000	2012-05-23 08:17:10	1	0	0	0
     1023	2012-05-23 08:17:16	1	0	1	0
        4	2012-05-23 08:17:37	1	0	1	0
       14	2012-05-23 08:17:53	1	0	0	0
       18	2012-05-23 08:21:41	1	0	1	0
       20	2012-05-23 08:22:25	1	0	0	0
     1011	2012-05-23 08:27:11	1	0	0	0
        5	2012-05-23 08:30:05	1	0	0	0
        3	2012-05-23 08:33:42	1	0	1	0
     1021	2012-05-23 08:34:13	1	0	0	0
     1001	2012-05-23 08:34:21	1	0	0	0
        2	2012-05-23 08:35:27	1	0	1	0
     1007	2012-05-23 08:36:50	1	0	0	0
       27	2012-05-23 08:37:16	1	0	1	0
     1018	2012-05-23 08:37:48	1	0	0	0
     1002	2012-05-23 08:38:04	1	0	0	0
     1015	2012-05-23 08:42:57	1	0	0	0
       16	2012-05-23 08:43:59	1	0	0	0
       15	2012-05-23 08:45:32	1	0	0	0
       29	2012-05-23 08:45:57	1	0	1	0
     1025	2012-05-23 08:46:21	1	0	1	0
     1022	2012-05-23 08:46:41	1	0	0	0
       19	2012-05-23 08:47:36	1	0	1	0
       19	2012-05-23 08:54:53	1	0	1	0
        7	2012-05-23 12:33:30	1	0	1	0
       20	2012-05-23 12:33:45	1	0	0	0
     1002	2012-05-23 12:34:10	1	0	0	0
     1008	2012-05-23 12:34:20	1	0	0	0
     1000	2012-05-23 12:35:07	1	0	0	0
     1015	2012-05-23 12:35:15	1	0	0	0
       29	2012-05-23 12:35:19	1	0	1	0
     1001	2012-05-23 12:35:35	1	0	0	0
     1021	2012-05-23 12:35:43	1	0	0	0
       15	2012-05-23 12:36:08	1	0	0	0
        7	2012-05-23 12:41:56	1	0	1	0
     1018	2012-05-23 13:14:10	1	0	0	0
     1025	2012-05-23 13:16:07	1	0	1	0
     1026	2012-05-23 13:16:36	1	0	1	0
     1011	2012-05-23 13:17:11	1	0	0	0
       18	2012-05-23 13:17:16	1	0	1	0
     1016	2012-05-23 13:17:35	1	0	0	0
        4	2012-05-23 13:19:06	1	0	1	0
       15	2012-05-23 13:20:08	1	0	0	0
     1015	2012-05-23 13:27:51	1	0	0	0
       29	2012-05-23 13:28:42	1	0	1	0
     1008	2012-05-23 13:29:54	1	0	0	0
       14	2012-05-23 13:33:04	1	0	0	0
        4	2012-05-23 13:33:16	1	0	1	0
     1018	2012-05-23 13:36:20	1	0	0	0
     1001	2012-05-23 13:36:31	1	0	0	0
       18	2012-05-23 13:38:02	1	0	1	0
     1002	2012-05-23 13:38:11	1	0	0	0
        5	2012-05-23 13:38:24	1	0	0	0
     1026	2012-05-23 13:42:38	1	0	1	0
     1021	2012-05-23 13:42:58	1	0	0	0
     1016	2012-05-23 13:53:46	1	0	0	0
     1011	2012-05-23 13:54:26	1	0	0	0
     1025	2012-05-23 13:56:33	1	0	1	0
     1007	2012-05-23 17:29:17	1	0	0	0
     1018	2012-05-23 17:32:36	1	0	0	0
     1000	2012-05-23 17:39:13	1	0	0	0
     1008	2012-05-23 17:51:39	1	0	0	0
        7	2012-05-23 17:54:32	1	0	1	0
       20	2012-05-23 17:54:39	1	0	0	0
       29	2012-05-23 18:10:24	1	0	1	0
       14	2012-05-23 18:18:46	1	0	0	0
     1015	2012-05-23 18:21:16	1	0	0	0
       19	2012-05-23 18:31:35	1	0	1	0
     1026	2012-05-23 18:35:22	1	0	1	0
        5	2012-05-23 18:35:28	1	0	0	0
     1021	2012-05-23 18:35:46	1	0	0	0
     1001	2012-05-23 18:36:32	1	0	0	0
       16	2012-05-23 18:38:19	1	0	0	0
       27	2012-05-23 19:19:51	1	0	1	0
     1022	2012-05-23 19:40:54	1	0	0	0
       15	2012-05-23 19:50:14	1	0	0	0
     1002	2012-05-23 20:26:48	1	0	0	0
     1016	2012-05-23 20:31:05	1	0	0	0
     1025	2012-05-23 20:31:33	1	0	1	0
     1011	2012-05-23 20:31:49	1	0	0	0
        4	2012-05-23 20:32:26	1	0	1	0
       18	2012-05-23 21:05:15	1	0	1	0
        3	2012-05-24 08:26:13	1	0	1	0
       25	2012-05-24 08:27:01	1	0	1	0
        2	2012-05-24 08:27:50	1	0	1	0
        8	2012-05-24 08:27:57	1	0	0	0
     1022	2012-05-24 08:28:30	1	0	0	0
     1007	2012-05-24 08:32:57	1	0	0	0
     1008	2012-05-24 08:33:42	1	0	0	0
     1011	2012-05-24 08:34:00	1	0	0	0
        4	2012-05-24 08:34:38	1	0	1	0
        7	2012-05-24 08:34:54	1	0	1	0
       18	2012-05-24 08:35:44	1	0	1	0
        1	2012-05-24 08:36:14	1	0	1	0
       14	2012-05-24 08:36:40	1	0	0	0
       24	2012-05-24 08:36:48	1	0	0	0
       16	2012-05-24 08:36:58	1	11	0	0
     1001	2012-05-24 08:38:04	1	11	0	0
     1026	2012-05-24 08:38:27	1	11	1	0
     1025	2012-05-24 08:40:19	1	11	1	0
     1021	2012-05-24 08:41:08	1	11	0	0
     1016	2012-05-24 08:41:21	1	11	0	0
     1002	2012-05-24 08:41:32	1	11	0	0
        5	2012-05-24 08:41:58	1	11	0	0
     1015	2012-05-24 08:45:42	1	11	0	0
       29	2012-05-24 08:46:43	1	11	1	0
       15	2012-05-24 08:48:51	1	11	0	0
       19	2012-05-24 08:49:55	1	11	1	0
       20	2012-05-24 09:01:57	1	11	0	0
       27	2012-05-24 09:07:57	1	11	1	0
     1023	2012-05-24 11:50:07	1	11	1	0
        7	2012-05-24 12:49:48	1	11	1	0
     1008	2012-05-24 12:49:58	1	11	0	0
       15	2012-05-24 12:50:03	1	11	0	0
       20	2012-05-24 12:50:21	1	11	0	0
       29	2012-05-24 12:51:15	1	11	1	0
     1002	2012-05-24 12:52:48	1	11	0	0
       20	2012-05-24 13:08:40	1	11	0	0
     1015	2012-05-24 13:21:35	1	11	0	0
        5	2012-05-24 13:21:41	1	11	0	0
     1001	2012-05-24 13:21:59	1	11	0	0
       14	2012-05-24 13:22:09	1	11	0	0
       15	2012-05-24 13:34:42	1	11	0	0
        7	2012-05-24 13:37:25	1	11	1	0
     1008	2012-05-24 13:41:43	1	11	0	0
       29	2012-05-24 13:50:09	1	11	1	0
     1002	2012-05-24 13:55:57	1	11	0	0
       24	2012-05-24 14:10:53	1	11	0	0
        4	2012-05-24 14:10:58	1	11	1	0
     1016	2012-05-24 14:11:09	1	11	0	0
     1025	2012-05-24 14:11:19	1	11	1	0
       18	2012-05-24 14:11:27	1	11	1	0
     1015	2012-05-24 14:18:56	1	11	0	0
        5	2012-05-24 14:20:41	1	11	0	0
     1021	2012-05-24 14:21:25	1	11	0	0
       24	2012-05-24 14:55:01	1	11	0	0
       18	2012-05-24 15:01:47	1	11	1	0
     1016	2012-05-24 15:01:55	1	11	0	0
        4	2012-05-24 15:02:46	1	11	1	0
     1025	2012-05-24 15:02:56	1	11	1	0
     1011	2012-05-24 15:04:43	1	11	0	0
     1018	2012-05-24 17:08:33	1	11	0	0
     1007	2012-05-24 17:18:34	1	11	0	0
       27	2012-05-24 17:32:56	1	11	1	0
       19	2012-05-24 17:43:46	1	11	1	0
       25	2012-05-24 17:55:42	1	11	1	0
        7	2012-05-24 18:08:18	1	11	1	0
       20	2012-05-24 18:11:03	1	11	0	0
       20	2012-05-24 18:11:12	1	11	0	0
     1008	2012-05-24 18:11:52	1	11	0	0
       16	2012-05-24 18:23:50	1	11	0	0
     1000	2012-05-24 18:25:48	1	11	0	0
     1016	2012-05-24 19:24:18	1	11	0	0
     1025	2012-05-24 19:25:04	1	11	1	0
       24	2012-05-24 19:25:39	1	11	0	0
        4	2012-05-24 19:28:43	1	11	1	0
       29	2012-05-24 19:51:21	1	11	1	0
       14	2012-05-24 20:28:03	1	11	0	0
       15	2012-05-24 20:31:10	1	11	0	0
     1015	2012-05-24 20:33:27	1	11	0	0
        5	2012-05-24 20:33:32	1	11	0	0
       14	2012-05-24 20:40:55	1	11	0	0
     1021	2012-05-24 20:42:20	1	11	0	0
     1001	2012-05-24 20:42:31	1	11	0	0
       18	2012-05-24 20:45:56	1	11	1	0
     1022	2012-05-24 20:51:20	1	11	0	0
        7	2012-05-25 08:11:11	1	11	1	0
     1018	2012-05-25 08:12:09	1	11	0	0
     1022	2012-05-25 08:12:28	1	11	0	0
        8	2012-05-25 08:12:37	1	11	0	0
     1000	2012-05-25 08:13:44	1	11	0	0
       16	2012-05-25 08:15:36	1	11	0	0
     1008	2012-05-25 08:18:39	1	11	0	0
       14	2012-05-25 08:19:21	1	11	0	0
     1016	2012-05-25 08:20:14	1	11	0	0
     1001	2012-05-25 08:24:04	1	11	0	0
     1011	2012-05-25 08:25:59	1	11	0	0
        1	2012-05-25 08:27:15	1	11	1	0
        3	2012-05-25 08:27:25	1	11	1	0
       25	2012-05-25 08:27:40	1	11	1	0
     1021	2012-05-25 08:28:25	1	11	0	0
        4	2012-05-25 08:28:37	1	11	1	0
       18	2012-05-25 08:29:07	1	11	1	0
       20	2012-05-25 08:29:43	1	11	0	0
        5	2012-05-25 08:30:17	1	11	0	0
     1007	2012-05-25 08:31:44	1	11	0	0
     1002	2012-05-25 08:32:07	1	11	0	0
       26	2012-05-25 08:33:20	1	11	0	0
     1025	2012-05-25 08:34:39	1	11	1	0
       24	2012-05-25 08:38:30	1	11	0	0
       15	2012-05-25 08:38:50	1	11	0	0
     1015	2012-05-25 08:39:11	1	11	0	0
       29	2012-05-25 08:41:03	1	11	1	0
       27	2012-05-25 08:41:41	1	11	1	0
     1023	2012-05-25 08:45:35	1	11	1	0
       19	2012-05-25 08:50:37	1	11	1	0
       12	2012-05-25 08:57:08	1	11	0	0
       15	2012-05-25 13:05:47	1	11	0	0
        7	2012-05-25 13:05:57	1	11	1	0
     1008	2012-05-25 13:06:04	1	11	0	0
       20	2012-05-25 13:06:19	1	11	0	0
       29	2012-05-25 13:06:23	1	11	1	0
     1002	2012-05-25 13:06:29	1	11	0	0
       12	2012-05-25 13:06:47	1	11	0	0
     1000	2012-05-25 13:07:09	1	11	0	0
       20	2012-05-25 13:18:42	1	11	0	0
        5	2012-05-25 13:44:49	1	11	0	0
     1015	2012-05-25 13:45:37	1	11	0	0
     1001	2012-05-25 13:45:56	1	11	0	0
     1021	2012-05-25 13:46:03	1	11	0	0
       14	2012-05-25 13:46:20	1	11	0	0
     1008	2012-05-25 13:56:25	1	11	0	0
       12	2012-05-25 14:05:26	1	11	0	0
     1002	2012-05-25 14:05:41	1	11	0	0
        7	2012-05-25 14:05:49	1	11	1	0
       15	2012-05-25 14:08:49	1	11	0	0
       29	2012-05-25 14:14:28	1	11	1	0
       24	2012-05-25 14:22:46	1	11	0	0
     1011	2012-05-25 14:22:53	1	11	0	0
     1022	2012-05-25 14:23:14	1	11	0	0
        4	2012-05-25 14:23:37	1	11	1	0
       18	2012-05-25 14:23:56	1	11	1	0
     1016	2012-05-25 14:24:23	1	11	0	0
       26	2012-05-25 14:24:28	1	11	0	0
     1025	2012-05-25 14:24:43	1	11	1	0
     1018	2012-05-25 14:27:06	1	11	0	0
       14	2012-05-25 14:30:41	1	11	0	0
        5	2012-05-25 14:42:06	1	11	0	0
     1015	2012-05-25 14:42:32	1	11	0	0
     1001	2012-05-25 14:43:23	1	11	0	0
        4	2012-05-25 15:13:51	1	11	1	0
       24	2012-05-25 15:15:35	1	13	0	0
       18	2012-05-25 15:19:34	1	13	1	0
     1016	2012-05-25 15:22:10	1	13	0	0
     1025	2012-05-25 15:24:04	1	13	1	0
     1011	2012-05-25 15:24:24	1	13	0	0
     1018	2012-05-25 15:25:33	1	13	0	0
       26	2012-05-25 15:25:57	1	13	0	0
       27	2012-05-25 16:18:54	1	13	1	0
       12	2012-05-25 16:50:54	1	13	0	0
       18	2012-05-25 17:05:04	1	13	1	0
       19	2012-05-25 17:08:33	1	13	1	0
     1018	2012-05-25 17:13:42	1	13	0	0
       24	2012-05-25 17:43:36	1	13	0	0
        7	2012-05-25 17:43:44	1	13	1	0
       26	2012-05-25 17:44:05	1	13	0	0
     1011	2012-05-25 17:44:16	1	13	0	0
     1016	2012-05-25 17:44:25	1	13	0	0
        4	2012-05-25 17:44:55	1	13	1	0
     1025	2012-05-25 17:45:05	1	13	1	0
       16	2012-05-25 17:45:42	1	13	0	0
       20	2012-05-25 17:45:51	1	13	0	0
     1008	2012-05-25 17:46:11	1	13	0	0
     1007	2012-05-25 17:48:30	1	13	0	0
     1002	2012-05-25 17:48:37	1	13	0	0
       26	2012-05-25 17:48:59	1	13	0	0
     1000	2012-05-25 17:59:27	1	13	0	0
       15	2012-05-25 18:33:40	1	13	0	0
       29	2012-05-25 19:30:48	1	13	1	0
     1022	2012-05-25 19:58:10	1	13	0	0
        5	2012-05-25 20:01:21	1	13	0	0
     1021	2012-05-25 20:01:41	1	13	0	0
     1015	2012-05-25 20:04:02	1	13	0	0
     1001	2012-05-25 20:10:36	1	13	0	0
       14	2012-05-25 20:10:46	1	13	0	0
       16	2012-05-26 07:58:59	1	13	0	0
     1026	2012-05-26 08:04:05	1	13	1	0
        1	2012-05-26 08:05:56	1	13	1	0
     1008	2012-05-26 08:07:05	1	13	0	0
     1022	2012-05-26 08:07:24	1	13	0	0
        4	2012-05-26 08:07:29	1	13	1	0
        7	2012-05-26 08:08:38	1	13	1	0
     1016	2012-05-26 08:08:59	1	13	0	0
     1002	2012-05-26 08:14:16	1	13	0	0
     1000	2012-05-26 08:16:21	1	13	0	0
     1011	2012-05-26 08:18:10	1	13	0	0
     1018	2012-05-26 08:18:58	1	13	0	0
       20	2012-05-26 08:19:13	1	13	0	0
       15	2012-05-26 08:20:51	1	13	0	0
        5	2012-05-26 08:24:07	1	13	0	0
     1021	2012-05-26 08:24:14	1	13	0	0
     1001	2012-05-26 08:24:25	1	13	0	0
       14	2012-05-26 08:24:52	1	13	0	0
     1025	2012-05-26 08:24:59	1	13	1	0
       18	2012-05-26 08:26:45	1	13	1	0
     1007	2012-05-26 08:27:27	1	13	0	0
       27	2012-05-26 08:28:12	1	13	1	0
        3	2012-05-26 08:30:10	1	13	1	0
       26	2012-05-26 08:30:32	1	13	0	0
     1015	2012-05-26 08:32:49	1	13	0	0
       24	2012-05-26 08:35:27	1	13	0	0
        2	2012-05-26 08:38:43	1	13	1	0
       19	2012-05-26 08:56:11	1	13	1	0
       12	2012-05-26 09:05:55	1	13	0	0
       29	2012-05-26 10:28:42	1	13	1	0
        7	2012-05-26 12:57:51	1	0	1	0
       15	2012-05-26 12:57:59	1	0	0	0
     1008	2012-05-26 12:58:35	1	0	0	0
       20	2012-05-26 12:59:15	1	0	0	0
       12	2012-05-26 13:01:00	1	0	0	0
       29	2012-05-26 13:01:06	1	0	1	0
     1002	2012-05-26 13:13:21	1	0	0	0
     1001	2012-05-26 13:42:40	1	0	0	0
     1021	2012-05-26 13:42:47	1	0	0	0
     1015	2012-05-26 13:42:54	1	0	0	0
        5	2012-05-26 13:42:59	1	0	0	0
       14	2012-05-26 13:44:16	1	0	0	0
       29	2012-05-26 13:53:01	1	0	1	0
       15	2012-05-26 13:54:30	1	0	0	0
       12	2012-05-26 13:58:26	1	0	0	0
        7	2012-05-26 13:58:48	1	0	1	0
     1002	2012-05-26 13:58:56	1	0	0	0
       20	2012-05-26 14:04:29	1	0	0	0
     1022	2012-05-26 14:07:18	1	0	0	0
        4	2012-05-26 14:13:10	1	0	1	0
       24	2012-05-26 14:13:24	1	0	0	0
     1016	2012-05-26 14:13:54	1	11	0	0
       26	2012-05-26 14:14:00	1	11	0	0
       18	2012-05-26 14:14:23	1	11	1	0
     1025	2012-05-26 14:14:29	1	11	1	0
     1011	2012-05-26 14:14:40	1	11	0	0
     1018	2012-05-26 14:15:15	1	11	0	0
       14	2012-05-26 14:23:54	1	11	0	0
     1022	2012-05-26 14:40:18	1	11	0	0
        5	2012-05-26 14:43:53	1	11	0	0
     1015	2012-05-26 14:44:01	1	11	0	0
       18	2012-05-26 14:46:37	1	11	1	0
       24	2012-05-26 14:48:07	1	11	0	0
     1021	2012-05-26 14:53:36	1	11	0	0
     1016	2012-05-26 14:55:53	1	11	0	0
     1025	2012-05-26 15:02:06	1	11	1	0
     1011	2012-05-26 15:02:46	1	11	0	0
     1018	2012-05-26 15:03:27	1	11	0	0
       12	2012-05-26 16:42:43	1	11	0	0
       27	2012-05-26 16:47:00	1	11	1	0
       16	2012-05-26 17:10:51	1	11	0	0
       29	2012-05-26 17:30:33	1	11	1	0
     1008	2012-05-26 17:31:35	1	11	0	0
     1018	2012-05-26 18:16:26	1	11	0	0
       14	2012-05-26 18:19:52	1	11	0	0
       20	2012-05-26 18:20:11	1	11	0	0
     1007	2012-05-26 18:22:42	1	11	0	0
        7	2012-05-26 18:24:45	1	11	1	0
        8	2012-05-26 18:55:29	1	11	0	0
       15	2012-05-26 19:00:01	1	11	0	0
     1016	2012-05-26 19:34:54	1	11	0	0
     1011	2012-05-26 19:35:01	1	11	0	0
        4	2012-05-26 19:35:14	1	11	1	0
     1025	2012-05-26 19:35:56	1	11	1	0
       24	2012-05-26 19:39:38	1	11	0	0
       26	2012-05-26 19:43:05	1	11	0	0
     1022	2012-05-26 19:43:35	1	11	0	0
       18	2012-05-26 20:10:21	1	11	1	0
     1000	2012-05-28 08:19:14	1	11	0	0
       25	2012-05-28 08:19:19	1	11	1	0
        8	2012-05-28 08:20:14	1	11	0	0
       16	2012-05-28 08:20:32	1	11	0	0
     1023	2012-05-28 08:20:37	1	11	1	0
     1003	2012-05-28 08:22:44	1	0	0	0
     1003	2012-05-28 08:23:10	1	0	0	0
        7	2012-05-28 08:23:46	1	0	1	0
     1018	2012-05-28 08:26:47	1	0	0	0
     1008	2012-05-28 08:28:17	1	0	0	0
     1019	2012-05-28 08:29:18	1	0	1	0
       24	2012-05-28 08:29:28	1	0	0	0
     1016	2012-05-28 08:29:44	1	11	0	0
       14	2012-05-28 08:29:50	1	11	0	0
        3	2012-05-28 08:29:55	1	11	1	0
        5	2012-05-28 08:30:38	1	11	0	0
     1007	2012-05-28 08:31:43	1	11	0	0
        1	2012-05-28 08:31:48	1	11	1	0
       18	2012-05-28 08:31:52	1	11	1	0
     1001	2012-05-28 08:33:27	1	11	0	0
     1021	2012-05-28 08:33:34	1	11	0	0
        2	2012-05-28 08:33:40	1	11	1	0
     1011	2012-05-28 08:35:35	1	11	0	0
     1022	2012-05-28 08:36:02	1	11	0	0
     1025	2012-05-28 08:36:13	1	11	1	0
       26	2012-05-28 08:36:41	1	11	0	0
       15	2012-05-28 08:40:21	1	11	0	0
       27	2012-05-28 08:41:36	1	11	1	0
       19	2012-05-28 08:43:47	1	11	1	0
     1015	2012-05-28 08:47:34	1	11	0	0
       20	2012-05-28 08:48:01	1	11	0	0
       29	2012-05-28 08:48:26	1	11	1	0
       12	2012-05-28 09:01:38	1	11	0	0
       19	2012-05-28 10:53:17	1	11	1	0
